camp_code,majr_code_1,completed,grantpct,transfer,gpa_final,gpa_first_term,gpa_first_year,cityapp,statapp,natnapp,hscity,hsstate,hsnatn,hsgpa,minor,maj2,ethnicity,act_composite,sat_total
"1","0000","master only (1)",80,0,3.701923,3.333333,3.619048,"Los Angeles","CA","","Los Angeles","CA","","92.00",0,0,"8. White",,1410
"2","0000","matched (3)",67,0,3.293907,3,2.857143,"West Hempstead","NY","","Holliswood","NY","","83.00",0,0,"8. White",19,
"1","0000","matched (3)",0,0,3.401961,3.333333,3.45098,"Teaneck","NJ","","Teaneck","NJ","","90.00",0,0,"8. White",,1170
"2","0000","matched (3)",77,0,3.829132,3.9375,3.885714,"Los Angeles","CA","","Los Angeles","CA","","89.00",0,0,"8. White",,1110
"2","0000","matched (3)",75,0,3.904762,4,3.822222,"Clifton","NJ","","Elizabeth","NJ","","91.45",0,0,"8. White",,1110
"2","BUS","master only (1)",92,0,3.623306,3.611111,3.727273,"Caracas","","VENEZUELA","Foreign City","","Unknown Nation","85",0,0,"1. Non Resident Alien",,
"1","PSY","matched (3)",57,0,3.634058,3.8125,3.727273,"New Rochelle","NY","","Riverdale","NY","","90.00",0,0,"8. White",28,
"1","BIO","master only (1)",0,0,2.202247,3.5,2.129032,"East Brunswick","NJ","","Livingston","NJ","","85.00",0,0,"8. White",,1100
"1","BUS","matched (3)",0,0,3.554545,3.666667,3.382353,"Boca Raton","FL","","Boca Raton","FL","","87.00",0,0,"8. White",20,1060
"2","PSY","matched (3)",40,0,3.859327,3.833333,3.976191,"West Orange","NJ","","Livingston","NJ","","90.00",0,0,"8. White",30,
"1","BUS","matched (3)",34,0,3.954861,3.833333,3.95122,"Woodmere","NY","","Woodmere","NY","","95.00",0,0,"8. White",32,
"1","0000","matched (3)",61,0,3.747368,3.666667,3.666667,"Hollywood","FL","","Miami Beach","FL","","81.1",0,0,"8. White",21,
"2","0000","master only (1)",52,0,3.833333,3.722222,3.833333,"Teaneck","NJ","","Teaneck","NJ","","91.00",0,0,"8. White",24,
"1","MAN","master only (1)",80,0,2.209524,1.466667,1.833333,"Suffern","NY","","New York","NY","","84.00",0,0,"2. Unknown",21,
"2","BUS","master only (1)",91,0,3.570175,3.866667,3.787879,"Neuilly-Sur-Seine","","FRANCE","Foreign City","","Unknown Nation","85",0,0,"1. Non Resident Alien",,
"2","MAT","master only (1)",91,0,3.748031,3.9375,3.969697,"Ramat Gan","","ISRAEL","Foreign City","","Unknown Nation","94.14",0,0,"1. Non Resident Alien",,1310
"2","BIO","matched (3)",86,0,3.726073,3.854167,3.885417,"Livingston","NJ","","Livingston","NJ","","90.75",0,0,"8. White",23,
"2","SHA","matched (3)",80,"master only (1)",3.829457,3.520833,3.745098,"Valley Stream","NY","","Great Neck","NY","","93.47",0,0,"8. White",30,
"2","0000","master only (1)",92,0,4,4,4,"milano","","ITALY","","","","333.00",0,0,"1. Non Resident Alien",,1390
"2","0000","matched (3)",69,0,3.866667,3.833333,3.809524,"Bergenfield","NJ","","Paramus","NJ","","92.90",0,0,"8. White",31,
"1","0000","matched (3)",80,0,3.916667,4,3.916667,"Jacksonville","FL","","","","","83.00",0,0,"8. White",,1330
"2","MAN","master only (1)",63,0,3.231111,3.555556,3.4375,"Philadelphia","PA","","Bala Cynwyd","PA","","86.59",0,0,"2. Unknown",,
"1","ENG","matched (3)",96,0,3.978022,4,4,"West Hempstead","NY","","Lawrence","NY","","96.00",0,0,"8. White",31,
"1","COM","master only (1)",80,0,3.698925,4,4,"Edison","NJ","","New York","NY","","95.00",0,0,"8. White",,1520
"1","BIO","matched (3)",63,0,3.760943,4,3.796296,"Woodmere","NY","","Woodmere","NY","","96",0,0,"8. White",33,
"1","0000","master only (1)",92,0,3.166667,2.666667,3.166667,"Chicago","IL","","Skokie","IL","","87.00",0,0,"8. White",19,
"2","BIO","matched (3)",57,0,3.91358,4,4,"Teaneck","NJ","","Paramus","NJ","","96.25",0,0,"8. White",31,
"1","BUS","matched (3)",52,0,3.827751,3.666667,3.827957,"Lawrence","NY","","Woodmere","NY","","91.00",0,0,"8. White",30,
"1","PRE","master only (1)",39,0,3.691792,3.547619,3.547619,"New Haven","CT","","Woodbridge","CT","","86.25",0,0,"2. Unknown",,1510
"2","0000","matched (3)",106,0,3.457045,3.416667,3.533333,"Los Angeles","CA","","Los Angeles","CA","","93.00",0,0,"8. White",,1070
"1","PSY","matched (3)",80,0,3.673759,3.711111,3.864583,"West Hempstead","NY","","Woodmere","NY","","95.54",0,0,"8. White",34,
"2","BIO","matched (3)",0,0,3.853047,4,3.851852,"Bronx","NY","","Riverdale","NY","","92.00",0,0,"8. White",,1160
"2","BUS","matched (3)",0,0,3.595469,4,3.722222,"Lawrence","NY","","Hewlett Bay Park","NY","","88.00",0,0,"8. White",21,
"2","SPAU","matched (3)",61,0,3.972973,4,4,"Edison","NJ","","Elizabeth","NJ","","93.68",0,0,"8. White",23,
"2","0000","matched (3)",98,0,3.786111,3.392157,3.585859,"Sherman Oaks","CA","","Los Angeles","CA","","97.00",0,0,"8. White",,1270
"1","0000","matched (3)",0,0,3.673469,4,3.791667,"West Hempstead","NY","","Woodmere","NY","","89.00",0,0,"8. White",24,
"1","0000","matched (3)",92,0,3.407051,3.738095,3.712644,"Great Neck","NY","","Great Neck","NY","","88.00",0,0,"8. White",26,
"2","BIO","matched (3)",107,0,3.638177,3.473684,3.504504,"Baltimore","MD","","","","","93.00",0,0,"8. White",30,
"1","0000","master only (1)",83,0,3.797101,3.583333,3.653333,"Teaneck","NJ","","Teaneck","NJ","","89.00",0,0,"8. White",27,
"2","0000","matched (3)",0,0,2.79661,3.333333,2.641026,"Los Angeles","CA","","Los Angeles","CA","","86.00",0,0,"8. White",,1030
"1","PSY","master only (1)",68,0,3.25,3.4,3.25,"Hollywood","FL","","Memphis","TN","","91.50",0,0,"8. White",31,1350
"2","BIO","matched (3)",34,0,3.808511,4,3.95,"Bergenfield","NJ","","Elizabeth","NJ","","97.28",0,0,"8. White",,1360
"1","0000","master only (1)",75,0,3.164384,3.916667,3.819444,"Woodmere","NY","","Woodmere","NY","","95.47",0,0,"8. White",,1520
"1","BIO","master only (1)",0,0,3.661111,3.939394,3.740741,"Passaic","NJ","","Far Rockaway","NY","","90.14",0,0,"2. Unknown",,
"1","BUS","master only (1)",57,0,2.333333,2.823529,2.215686,"Teaneck","NJ","","New York","NY","","95.00",0,0,"8. White",33,
"1","ECO","matched (3)",77,0,3.906367,4,3.894737,"Cedarhurst","NY","","Woodmere","NY","","93.00",0,0,"8. White",33,
"2","BIO","matched (3)",46,0,3.884849,4,3.95122,"Great Neck","NY","","Great Neck","NY","","96.00",0,0,"8. White",31,
"2","BIO","matched (3)",80,0,3.607843,3.625,3.666667,"Fair Lawn","NJ","","Paramus","NJ","","94.71",0,0,"8. White",26,
"2","BUS","matched (3)",46,0,3.749288,3.166667,3.738095,"Los Angeles","CA","","Los Angeles","CA","","92.00",0,0,"8. White",27,
"2","PSY","matched (3)",46,0,3.862385,3.933333,3.970588,"West Orange","NJ","","Rockville","MD","","94.16",0,0,"8. White",22,
"2","HIS","matched (3)",65,0,3.99095,4,4,"Teaneck","NJ","","Teaneck","NJ","","96.40",0,0,"8. White",,1480
"2","BIO","matched (3)",99,0,3.892966,3.791667,3.764706,"Chicago","IL","","Chicago","IL","","95.00",0,0,"8. White",,1450
"2","BIO","master only (1)",64,0,2.676471,1.923077,2.541667,"Teaneck","NJ","","Teaneck","NJ","","84.00",0,0,"8. White",,1110
"1","COM","master only (1)",76,0,3.377976,3.589744,3.592592,"Clifton","NJ","","Livingston","NJ","","80.93",0,0,"8. White",,1270
"1","BUS","matched (3)",96,0,3.534722,3.666667,3.202381,"Los Angeles","CA","","Los Angeles","CA","","89.00",0,0,"8. White",,1060
"2","0000","matched (3)",60,0,3.669903,3.866667,3.9,"Los Angeles","CA","","Los Angeles","CA","","95.00",0,0,"8. White",,1160
"1","BUS","matched (3)",0,0,3.369637,4,3.548387,"Scarsdale","NY","","Riverdale","NY","","87.00",0,0,"8. White",21,
"1","BIO","matched (3)",46,0,3.680702,3.388889,3.471264,"New York","NY","","New York","NY","","88.00",0,0,"8. White",26,
"2","0000","matched (3)",46,0,3.947041,4,4,"Roslyn","NY","","Great Neck","NY","","97.00",0,0,"8. White",34,1510
"2","ENG","matched (3)",82,0,3.926282,4,3.916667,"Passaic","NJ","","Elizabeth","NJ","","95.00",0,0,"8. White",,1440
"2","0000","master only (1)",69,0,2.931373,3.125,2.931373,"Woodmere","NY","","Hewlett Bay Park","NY","","88.15",0,0,"2. Unknown",33,
"2","PSY","matched (3)",46,0,3.917492,4,4,"Lawrence","NY","","Hewlett Bay Park","NY","","88.00",0,0,"8. White",32,
"1","BUS","matched (3)",57,0,3.583333,3.75,3.62963,"Lincolnwood","IL","","Chicago","IL","","82.00",0,0,"8. White",23,
"2","0000","master only (1)",79,0,3.361582,3.5625,3.528736,"Brooklyn","NY","","Brooklyn","NY","","88.08",0,0,"8. White",33,
"2","0000","matched (3)",72,0,4,4,4,"Los Angeles","CA","","Los Angeles","CA","","97.00",0,0,"8. White",31,
"1","0000","matched (3)",29,0,3.618123,4,3.710526,"West Hempstead","NY","","Woodmere","NY","","95.00",0,0,"8. White",33,
"2","BIO","master only (1)",83,0,3.026144,2.647059,2.979798,"Miami","FL","","Miami Beach","FL","","80.94",0,0,"8. White",,1100
"2","PSY","matched (3)",90,0,3.754522,4,3.768708,"Raanana","","ISRAEL","","","","90.00",0,0,"8. White",,1220
"1","BUS","master only (1)",90,0,3.6,3.333333,3.6,"Hewlett","NY","","Cedarhurst","NY","","88.29",0,0,"8. White",24,
"1","POL","matched (3)",57,0,3.948454,4,3.909091,"Lincolnwood","IL","","Milwaukee","WI","","97.00",0,0,"8. White",28,
"2","0000","matched (3)",76,0,3.849057,3.866667,3.939394,"Thornhill","ON","CANADA","Downsview","ON","CANADA","88.00",0,0,"8. White",18,
"2","CHE","matched (3)",34,0,3.926667,3.947368,3.972222,"Bergenfield","NJ","","Teaneck","NJ","","93.00",0,0,"8. White",,1480
"1","BUS","master only (1)",63,0,3.66323,4,4,"Cedarhurst","NY","","Woodmere","NY","","95.57",0,0,"8. White",,1380
"1","COM","master only (1)",51,0,2.898246,2.666667,2,"New York","NY","","Mamaroneck","NY","","81.00",0,0,"8. White",,1210
"2","0000","matched (3)",11,0,3.940594,4,4,"Teaneck","NJ","","Teaneck","NJ","","94.00",0,0,"8. White",23,1200
"1","PSY","matched (3)",69,0,3.74552,3.8,3.645161,"Newton","MA","","Brookline","MA","","87.00",0,0,"8. White",,1490
"2","ACC","master only (1)",90,0,3.734463,4,3.857143,"Longmeadow","MA","","Longmeadow","MA","","88.00",0,0,"2. Unknown",,1290
"1","MAT","master only (1)",87,0,3.455197,4,3.911111,"San Diego","CA","","Baltimore","MD","","98.35",0,0,"8. White",,1490
"2","MAN","master only (1)",92,0,3.006974,3.111111,3.212121,"Wesley Chapel","FL","","","","","73.00",0,0,"8. White",17,
"2","0000","matched (3)",88,0,3.808081,3.722222,3.694444,"Pomona","NY","","Paramus","NJ","","92.56",0,0,"8. White",23,
"1","BUS","matched (3)",17,0,3.686667,4,3.758333,"Boca Raton","FL","","Boca Raton","FL","","88.00",0,0,"8. White",25,
"1","ACC","master only (1)",0,0,3.266667,3.6,3.266667,"Sherman Oaks","CA","","Valley Village","CA","","92.00",0,0,"8. White",,1300
"1","BUS","master only (1)",92,0,1,2,1,"Aventura","FL","","Miami","FL","","73.00",0,0,"8. White",29,
"2","0000","matched (3)",46,0,3.903846,3.833333,3.857143,"West Hempstead","NY","","Holliswood","NY","","96.00",0,0,"8. White",32,
"2","BIO","matched (3)",46,0,3.96748,4,4,"Lawrence","NY","","Hewlett Bay Park","NY","","94.00",0,0,"8. White",30,
"1","0000","master only (1)",57,0,2.483333,2.833333,2.666667,"Monsey","NY","","Paramus","NJ","","80.87",0,0,"2. Unknown",23,
"1","PSY","master only (1)",52,0,3.8125,3.8125,3.8125,"Woodmere","NY","","Woodmere","NY","","86.91",0,0,"8. White",26,
"1","BUS","master only (1)",80,0,3.631659,3.777778,3.628415,"Ciudad Autonoma de Buenos Aires","","ARGENTINA","Foreign City","","Unknown Nation","85.00",0,0,"1. Non Resident Alien",,
"1","BIO","matched (3)",80,0,3.967794,4,3.967213,"Bergenfield","NJ","","Paramus","NJ","","94.00",0,0,"8. White",,1540
"2","BIO","matched (3)",57,0,3.333333,3.133333,3.215054,"Lakewood","NJ","","Lakewood","NJ","","95.00",0,0,"8. White",,1240
"2","PSY","matched (3)",69,0,3.813084,4,3.846847,"Passaic","NJ","","Elizabeth","NJ","","93.18",0,0,"8. White",,1120
"1","COM","master only (1)",84,0,3.397306,3.714286,3.761905,"London","","UNITED KINGDOM","","","","95.00",0,0,"1. Non Resident Alien",,
"1","0000","matched (3)",83,0,3.754579,3.866667,3.75,"East Brunswick","NJ","","Teaneck","NJ","","89.00",0,0,"8. White",30,1410
"1","PSY","matched (3)",92,0,3.594982,3.313725,3.509804,"Woodmere","NY","","Woodmere","NY","","90.00",0,0,"8. White",,1210
"2","COM","matched (3)",92,0,4,4,4,"Los Angeles","CA","","Los Angeles","CA","","95.00",0,0,"8. White",34,
"2","BIO","master only (1)",92,0,2.153846,2.153846,2.153846,"Boca Raton","FL","","Boca Raton","FL","","84.06",0,0,"8. White",22,
"2","BIO","matched (3)",85,0,4,4,4,"Toronto","ON","CANADA","Downsview","ON","CANADA","92.33",0,0,"8. White",,1450
"2","MAN","master only (1)",92,0,2.777778,3.222222,3.151515,"Mission Viejo","CA","","Iowa City","IA","","70.41",0,0,"2. Unknown",,
"1","HIS","matched (3)",96,0,3.989247,4,4,"Chicago","IL","","Skokie","IL","","95.00",0,0,"8. White",33,
"2","PSY","matched (3)",79,0,3.698113,4,3.666667,"Spring Valley","NY","","Teaneck","NJ","","87.00",0,0,"8. White",,1110
"2","0000","matched (3)",69,0,3.943396,4,3.955555,"Bergenfield","NJ","","Elizabeth","NJ","","94.76",0,0,"8. White",24,
"2","PSY","matched (3)",78,0,3.971154,4,4,"Los Angeles","CA","","Los Angeles","CA","","93.10",0,0,"8. White",,1420
"1","BUS","matched (3)",73,"master only (1)",3.188034,3.644444,3.188889,"Neuilly sur seine","","FRANCE","Foreign City","","Unknown Nation","87.00",0,0,"1. Non Resident Alien",,
"1","BUS","matched (3)",80,0,3.633508,4,3.809524,"Boca Raton","FL","","Boca Raton","FL","","94.00",0,0,"8. White",34,
"1","BUS","matched (3)",0,0,3.462585,3.666667,3.580645,"Flushing","NY","","Woodmere","NY","","78.00",0,0,"8. White",25,
"1","COM","master only (1)",17,0,3.879433,3.48718,3.641026,"Clifton","NJ","","New York","NY","","95.30",0,0,"8. White",,1430
"1","BUS","master only (1)",50,0,1.75,1.416667,1.75,"West Long Branch","NJ","","Ocean","NJ","","",0,0,"2. Unknown",,1200
"1","PSY","master only (1)",77,0,2.823529,2.466667,2.714286,"Ocean","NJ","","Ocean","NJ","","88.67",0,0,"2. Unknown",30,
"2","BIO","master only (1)",0,0,3.840796,4,3.846847,"Brooklyn","NY","","Brooklyn","NY","","94.00",0,0,"8. White",,1240
"1","BUS","matched (3)",80,0,3.397306,3.823529,3.294118,"New Milford","NJ","","Paramus","NJ","","86.37",0,0,"2. Unknown",,1230
"2","BIO","matched (3)",69,0,3.90429,4,4,"Bala Cynwyd","PA","","Bala Cynwyd","PA","","97.90",0,0,"8. White",,1470
"1","0000","matched (3)",46,0,3.785479,4,3.752688,"Lawrence","NY","","Woodmere","NY","","95.00",0,0,"8. White",32,
"1","BIO","master only (1)",80,0,3.456681,4,3.767196,"PARIS","","FRANCE","","","","75.00",0,0,"8. White",,
"1","BUS","matched (3)",57,0,3.527472,4,3.5,"Teaneck","NJ","","Scottsdale","AZ","","82.00",0,0,"8. White",,1050
"2","COM","master only (1)",54,"master only (1)",3.489583,3.270833,3.489583,"Monsey","NY","","","","","90.3",0,0,"8. White",25,
"2","BIO","matched (3)",62,0,3.773463,3.72549,3.731482,"Skokie","IL","","Chicago","IL","","88.00",0,0,"8. White",23,1320
"1","0000","matched (3)",57,0,3.283761,3.5,3.187793,"Spring Valley","NY","","Riverdale","NY","","87.79",0,0,"8. White",,1170
"2","BIO","matched (3)",0,0,3.314985,3.541667,3.401961,"Lawrence","NY","","Hewlett Bay Park","NY","","89.00",0,0,"8. White",26,
"2","0000","matched (3)",88,0,3.25,3.025641,3.416667,"Los Angeles","CA","","Los Angeles","CA","","93.43",0,0,"2. Unknown",22,
"2","0000","matched (3)",57,0,3.961722,4,4,"Woodmere","NY","","Hewlett Bay Park","NY","","97.43",0,0,"8. White",,1440
"1","CHE","master only (1)",63,0,3.070922,2.377778,3.047619,"Valley Village","CA","","Los Angeles","CA","","86.00",0,0,"8. White",,1260
"1","POL","matched (3)",57,0,3.913043,4,3.945946,"Teaneck","NJ","","Paramus","NJ","","93.00",0,0,"8. White",30,
"1","BUS","matched (3)",90,0,3.346939,4,3.464647,"Woodmere","NY","","New York","NY","","93.88",0,0,"8. White",,1230
"1","BIO","master only (1)",69,0,3.362069,3.098039,3.375,"Providence","RI","","Brookline","MA","","83.10",0,0,"8. White",26,
"1","BUS","master only (1)",0,0,3.182796,2.866667,2.904762,"New York","NY","","Riverdale","NY","","84.00",0,0,"8. White",31,
"2","ENG","matched (3)",51,0,3.987539,4,4,"East Windsor","NJ","","Elberon","NJ","","91.22",0,0,"8. White",,1400
"1","0000","master only (1)",68,0,3.67029,4,3.92381,"Woodmere","NY","","Cedarhurst","NY","","95.43",0,0,"8. White",32,
"2","BIO","matched (3)",52,0,3.910112,4,3.962963,"Teaneck","NJ","","Paramus","NJ","","89.00",0,0,"2. Unknown",30,
"1","ACC","matched (3)",92,"master only (1)",3.930041,4,4,"Thornhill","ON","CANADA","Downsview","ON","CANADA","90.83",0,0,"1. Non Resident Alien",,
"2","0000","matched (3)",57,0,3.984127,3.9375,3.942857,"Skokie","IL","","Chicago","IL","","99.00",0,0,"8. White",34,
"2","0000","master only (1)",89,0,3.193146,3.533333,3.424242,"Brooklyn","NY","","Holliswood","NY","","86.00",0,0,"8. White",,1070
"2","BUS","matched (3)",0,0,3.339806,3.611111,3.527778,"Brooklyn","NY","","Great Neck","NY","","80.00",0,0,"8. White",26,
"2","BIO","matched (3)",0,0,3.993827,4,4,"West Hempstead","NY","","Holliswood","NY","","95.00",0,0,"8. White",,1170
"1","BIO","matched (3)",0,0,3.906667,3.666667,3.833333,"Bronx","NY","","Riverdale","NY","","77.00",0,0,"8. White",,1230
"2","BIO","matched (3)",0,0,3.817109,3.921569,3.959596,"Teaneck","NJ","","Elizabeth","NJ","","92.83",0,0,"8. White",,1280
"1","MAN","master only (1)",0,0,1.833333,1.833333,1.833333,"Passaic","NJ","","Livingston","NJ","","93.13",0,0,"8. White",,1120
"2","BIO","matched (3)",80,0,3.897959,3.894737,3.944444,"Silver Spring","MD","","Rockville","MD","","91.00",0,0,"8. White",,1400
"1","BUS","matched (3)",69,0,3.614583,3.882353,3.698925,"Woodmere","NY","","Woodmere","NY","","90.54",0,0,"8. White",23,
"2","MUS","matched (3)",69,0,3.843478,3.8,3.909091,"Great Neck","NY","","Holliswood","NY","","90.00",0,1,"8. White",25,
"1","0000","master only (1)",29,0,3.333333,3.333333,3.333333,"Hod Ha'sharon","","ISRAEL","Iowa City","IA","","50",0,0,"1. Non Resident Alien",,
"1","0000","matched (3)",48,0,3.867987,3.833333,3.884615,"Spring Valley","NY","","Skokie","IL","","92.82",0,0,"8. White",25,
"1","0000","master only (1)",28,0,3.317308,3.595238,3.609195,"Great Neck","NY","","Great Neck","NY","","90.03",0,0,"8. White",,1260
"1","0000","matched (3)",57,0,3.971326,4,3.961905,"Teaneck","NJ","","Teaneck","NJ","","92.00",0,0,"8. White",31,
"1","COM","master only (1)",0,0,3.144444,2.527778,2.753086,"Boca Raton","FL","","Boca Raton","FL","","86.06",0,0,"8. White",,1240
"1","0000","matched (3)",46,0,3.93578,3.833333,3.916667,"Teaneck","NJ","","New York","NY","","95.20",0,0,"8. White",34,
"1","BUS","master only (1)",46,0,3.538461,4,3.538461,"North Hollywood","CA","","Valley Village","CA","","86.00",0,0,"2. Unknown",,1270
"2","PSY","matched (3)",34,0,3.990291,4,4,"New York","NY","","Teaneck","NJ","","92.00",0,0,"8. White",33,
"2","PSY","matched (3)",75,0,3.79868,4,3.972222,"Atlanta","GA","","Atlanta","GA","","89.00",0,0,"8. White",27,
"1","0000","matched (3)",46,0,3.762887,4,3.871212,"Merion Station","PA","","Bala Cynwyd","PA","","92.00",0,0,"8. White",32,
"2","0000","matched (3)",98,0,3.735974,3.866667,3.8,"West Hempstead","NY","","Holliswood","NY","","89.00",0,0,"8. White",24,
"2","ACC","master only (1)",73,0,3.461539,3.722222,3.472222,"Flushing","NY","","Holliswood","NY","","87.65",0,0,"2. Unknown",20,
"1","BUS","matched (3)",46,0,4,4,4,"Miami Beach","FL","","Boca Raton","FL","","94.13",0,0,"8. White",29,
"2","0000","master only (1)",69,0,3.994444,4,4,"Teaneck","NJ","","Teaneck","NJ","","95.9",0,0,"8. White",,1330
"2","0000","matched (3)",92,0,3.666667,3.6875,3.676471,"Côte Saint-Luc","QC","CANADA","Cote St. Luc","QC","CANADA","84.75",0,0,"1. Non Resident Alien",,
"2","BUS","matched (3)",69,0,3.972973,4,3.972973,"West Hartford","CT","","W Hartford","CT","","90.00",0,0,"8. White",,1510
"1","COM","master only (1)",34,0,3.70915,3.822222,3.784946,"Bergenfield","NJ","","Paramus","NJ","","93.00",0,0,"8. White",,1470
"2","0000","master only (1)",11,0,3.909091,3.833333,3.909091,"Bronx","NY","","Riverdale","NY","","93.17",0,0,"8. White",24,
"2","0000","master only (1)",57,0,3.525862,3.307692,3.363636,"Lakewood","NJ","","Ocean","NJ","","80.44",0,0,"6. Black or African American",,1130
"2","BUS","master only (1)",64,0,3.45,3.6,3.433333,"Great Neck","NY","","Great Neck","NY","","89.00",0,0,"2. Unknown",23,
"2","POL","matched (3)",87,0,3.92,4,3.944444,"Englewood","NJ","","Paramus","NJ","","94.67",0,0,"8. White",29,
"1","ACC","matched (3)",0,0,3.40264,3.833333,3.447619,"Silver Spring","MD","","Silver Spring","MD","","92.00",0,0,"8. White",,1230
"2","0000","matched (3)",57,0,3.989011,4,4,"West Hempstead","NY","","Holliswood","NY","","91.00",0,0,"8. White",26,
